,learn,pumaid,educ,hours,state,Y,W
515,9.249561,4400100,12,40,44,9.249561,FALSE
516,6.907755,4400100,14,40,44,6.907755,TRUE
517,9.717158,4400100,12,40,44,9.717158,FALSE
518,9.903487,4400100,5.5,40,44,9.903487,FALSE
519,10.859,4400100,12,62,44,10.859,FALSE
520,9.680344,4400100,16,48,44,9.680344,TRUE
521,10.23996,4400100,14,40,44,10.23996,TRUE
522,10.08581,4400100,9,60,44,10.08581,FALSE
523,10.59663,4400100,10,55,44,10.59663,FALSE
524,8.160519,4400100,13,40,44,8.160519,TRUE
525,9.332558,4400100,9,8,44,9.332558,FALSE
526,9.615806,4400100,13,30,44,9.615806,TRUE
527,10.40426,4400100,13,40,44,10.40426,TRUE
528,9.21034,4400100,0,40,44,9.21034,FALSE
529,10.12663,4400100,13,60,44,10.12663,TRUE
530,10.66896,4400100,18,45,44,10.66896,TRUE
531,10.71442,4400100,13,50,44,10.71442,TRUE
532,9.024011,4400100,13,40,44,9.024011,TRUE
533,10.69195,4400100,13,40,44,10.69195,TRUE
534,9.642123,4400100,5.5,40,44,9.642123,FALSE
535,9.680344,4400100,5.5,40,44,9.680344,FALSE
536,9.740969,4400100,13,35,44,9.740969,TRUE
537,10.57132,4400100,11,40,44,10.57132,FALSE
538,9.392662,4400100,9,40,44,9.392662,FALSE
539,10.08581,4400100,12,40,44,10.08581,FALSE
540,9.433484,4400100,9,50,44,9.433484,FALSE
541,11.12726,4400100,13,40,44,11.12726,TRUE
542,9.903487,4400100,14,40,44,9.903487,TRUE
543,10.81978,4400100,16,45,44,10.81978,TRUE
544,9.21034,4400100,12,25,44,9.21034,FALSE
545,9.903487,4400100,12,40,44,9.903487,FALSE
546,6.824374,4400100,13,10,44,6.824374,TRUE
547,10.15035,4400100,13,40,44,10.15035,TRUE
548,8.517193,4400100,13,25,44,8.517193,TRUE
549,9.126959,4400100,14,45,44,9.126959,TRUE
550,10.4631,4400100,13,40,44,10.4631,TRUE
551,9.820106,4400100,12,40,44,9.820106,FALSE
552,10.81978,4400100,12,40,44,10.81978,FALSE
553,10.16585,4400100,14,50,44,10.16585,TRUE
554,10.66896,4400100,18,40,44,10.66896,TRUE
555,8.699514,4400100,7.5,9,44,8.699514,FALSE
556,9.952278,4400100,18,40,44,9.952278,TRUE
557,8.987197,4400100,9,20,44,8.987197,FALSE
558,10.04325,4400100,13,32,44,10.04325,TRUE
559,9.798127,4400100,12,40,44,9.798127,FALSE
560,10.16585,4400100,14,40,44,10.16585,TRUE
561,9.985067,4400100,9,40,44,9.985067,FALSE
562,10.30895,4400100,16,55,44,10.30895,TRUE
563,10.12663,4400100,12,45,44,10.12663,FALSE
564,7.003066,4400100,13,35,44,7.003066,TRUE
565,8.987197,4400100,10,40,44,8.987197,FALSE
566,9.852194,4400100,12,40,44,9.852194,FALSE
567,10.04325,4400100,12,40,44,10.04325,FALSE
568,10.27505,4400100,16,40,44,10.27505,TRUE
569,9.510445,4400100,13,40,44,9.510445,TRUE
570,9.862665,4400100,16,45,44,9.862665,TRUE
571,8.294049,4400100,16,50,44,8.294049,TRUE
572,9.159047,4400100,13,25,44,9.159047,TRUE
573,9.792556,4400100,14,30,44,9.792556,TRUE
574,10.4631,4400100,12,40,44,10.4631,FALSE
575,9.740969,4400100,12,40,44,9.740969,FALSE
576,10.30895,4400100,5.5,45,44,10.30895,FALSE
577,9.998797,4400100,5.5,45,44,9.998797,FALSE
578,9.998797,4400100,5.5,45,44,9.998797,FALSE
579,8.160519,4400100,16,6,44,8.160519,TRUE
580,9.21034,4400100,12,40,44,9.21034,FALSE
581,10.74721,4400100,13,48,44,10.74721,TRUE
582,7.600903,4400100,12,25,44,7.600903,FALSE
583,10.12663,4400100,12,40,44,10.12663,FALSE
584,9.852194,4400100,18,40,44,9.852194,TRUE
585,9.947504,4400100,16,38,44,9.947504,TRUE
586,10.12663,4400100,13,40,44,10.12663,TRUE
587,8.987197,4400100,10,40,44,8.987197,FALSE
588,11.40757,4400100,18,50,44,11.40757,TRUE
589,9.903487,4400100,2.5,50,44,9.903487,FALSE
590,9.433484,4400100,13,40,44,9.433484,TRUE
591,9.798127,4400100,13,40,44,9.798127,TRUE
592,9.798127,4400100,13,40,44,9.798127,TRUE
593,8.517193,4400100,12,20,44,8.517193,FALSE
594,9.615806,4400100,13,40,44,9.615806,TRUE
595,10.4631,4400100,16,35,44,10.4631,TRUE
596,8.612503,4400100,18,25,44,8.612503,TRUE
597,10.27505,4400100,0,40,44,10.27505,FALSE
598,10.81978,4400100,18,40,44,10.81978,TRUE
599,9.21034,4400100,10,40,44,9.21034,FALSE
600,9.472705,4400100,18,70,44,9.472705,TRUE
601,12.59134,4400100,18,60,44,12.59134,TRUE
602,10.50232,4400100,18,45,44,10.50232,TRUE
603,9.392662,4400100,9,33,44,9.392662,FALSE
604,11.14186,4400100,18,40,44,11.14186,TRUE
605,11.0021,4400100,18,45,44,11.0021,TRUE
606,9.615806,4400100,10,45,44,9.615806,FALSE
607,9.809176,4400100,9,48,44,9.809176,FALSE
608,9.305651,4400100,12,30,44,9.305651,FALSE
609,10.12663,4400100,16,40,44,10.12663,TRUE
610,10.4631,4400100,16,40,44,10.4631,TRUE
611,8.36637,4400100,13,40,44,8.36637,TRUE
612,10.34496,4400100,18,40,44,10.34496,TRUE
613,10.4631,4400100,18,50,44,10.4631,TRUE
614,8.455317,4400100,12,40,44,8.455317,FALSE
615,10.30895,4400100,13,40,44,10.30895,TRUE
616,7.495542,4400100,10,30,44,7.495542,FALSE
617,9.190138,4400100,13,40,44,9.190138,TRUE
618,9.952278,4400100,12,40,44,9.952278,FALSE
619,8.517193,4400100,13,40,44,8.517193,TRUE
620,9.21034,4400100,12,40,44,9.21034,FALSE
621,4.382027,4400100,16,40,44,4.382027,TRUE
622,10.4631,4400100,12,40,44,10.4631,FALSE
623,9.903487,4400100,5.5,55,44,9.903487,FALSE
624,10.43412,4400100,13,50,44,10.43412,TRUE
625,8.188689,4400100,13,15,44,8.188689,TRUE
626,9.775654,4400100,12,8,44,9.775654,FALSE
627,10.30895,4400100,16,48,44,10.30895,TRUE
628,10.30895,4400100,13,50,44,10.30895,TRUE
629,9.798127,4400100,14,40,44,9.798127,TRUE
630,9.998797,4400100,12,40,44,9.998797,FALSE
631,9.588777,4400100,11,40,44,9.588777,FALSE
632,7.600903,4400100,13,40,44,7.600903,TRUE
633,10.79958,4400100,18,40,44,10.79958,TRUE
634,11.22524,4400100,16,60,44,11.22524,TRUE
635,11.31447,4400100,18,60,44,11.31447,TRUE
636,9.798127,4400100,13,40,44,9.798127,TRUE
637,9.740969,4400100,0,45,44,9.740969,FALSE
638,9.21034,4400100,12,40,44,9.21034,FALSE
639,9.952278,4400100,5.5,40,44,9.952278,FALSE
640,9.903487,4400100,12,50,44,9.903487,FALSE
641,10.64304,4400100,16,40,44,10.64304,TRUE
642,10.42228,4400100,7.5,35,44,10.42228,FALSE
643,9.230143,4400100,12,30,44,9.230143,FALSE
644,9.903487,4400100,12,40,44,9.903487,FALSE
645,11.01863,4400100,16,40,44,11.01863,TRUE
646,10.23996,4400100,16,40,44,10.23996,TRUE
647,8.517193,4400100,13,40,44,8.517193,TRUE
648,8.517193,4400100,13,40,44,8.517193,TRUE
649,10.69195,4400100,16,40,44,10.69195,TRUE
650,9.952278,4400100,13,40,44,9.952278,TRUE
651,9.798127,4400100,12,40,44,9.798127,FALSE
652,10.16585,4400100,13,99,44,10.16585,TRUE
653,10.30895,4400100,12,40,44,10.30895,FALSE
654,9.798127,4400100,2.5,40,44,9.798127,FALSE
655,8.517193,4400100,13,20,44,8.517193,TRUE
656,10.23996,4400100,12,45,44,10.23996,FALSE
657,10.859,4400100,18,40,44,10.859,TRUE
658,5.298317,4400100,12,40,44,5.298317,FALSE
659,9.883285,4400100,14,40,44,9.883285,TRUE
660,10.12663,4400100,9,40,44,10.12663,FALSE
661,9.546813,4400100,12,40,44,9.546813,FALSE
662,10.12663,4400100,16,45,44,10.12663,TRUE
663,9.047821,4400100,12,40,44,9.047821,FALSE
664,10.93311,4400100,18,40,44,10.93311,TRUE
665,9.035987,4400100,9,40,44,9.035987,FALSE
666,8.039157,4400100,13,10,44,8.039157,TRUE
667,9.764226,4400100,13,47,44,9.764226,TRUE
668,9.648595,4400100,16,40,44,9.648595,TRUE
669,9.433484,4400100,13,40,44,9.433484,TRUE
670,10.40426,4400100,12,50,44,10.40426,FALSE
671,9.740969,4400100,12,40,44,9.740969,FALSE
672,9.047821,4400100,14,40,44,9.047821,TRUE
673,9.392662,4400100,12,50,44,9.392662,FALSE
674,8.006368,4400100,13,12,44,8.006368,TRUE
675,8.006368,4400100,13,30,44,8.006368,TRUE
676,10.04325,4400100,10,40,44,10.04325,FALSE
677,9.392662,4400100,10,40,44,9.392662,FALSE
678,10.10643,4400100,18,50,44,10.10643,TRUE
679,10.30895,4400100,13,40,44,10.30895,TRUE
680,10.59663,4400100,14,40,44,10.59663,TRUE
681,10.13856,4400100,5.5,40,44,10.13856,FALSE
682,10.4631,4400100,12,70,44,10.4631,FALSE
683,9.655026,4400100,10,54,44,9.655026,FALSE
684,8.006368,4400100,13,7,44,8.006368,TRUE
685,11.22524,4400100,18,40,44,11.22524,TRUE
686,9.711116,4400100,13,50,44,9.711116,TRUE
687,9.20029,4400100,10,40,44,9.20029,FALSE
688,11.28978,4400100,13,65,44,11.28978,TRUE
689,9.21034,4400100,16,40,44,9.21034,TRUE
690,10.37349,4400100,12,50,44,10.37349,FALSE
691,6.835185,4400100,12,6,44,6.835185,FALSE
692,10.37349,4400100,9,40,44,10.37349,FALSE
693,8.987197,4400100,13,20,44,8.987197,TRUE
694,11.38509,4400100,14,60,44,11.38509,TRUE
695,8.699514,4400100,13,50,44,8.699514,TRUE
696,8.699514,4400100,13,40,44,8.699514,TRUE
697,9.798127,4400100,18,65,44,9.798127,TRUE
698,9.635608,4400100,16,50,44,9.635608,TRUE
699,9.21034,4400100,12,40,44,9.21034,FALSE
700,10.16585,4400100,14,40,44,10.16585,TRUE
701,11.88449,4400100,16,50,44,11.88449,TRUE
702,10.37349,4400100,12,40,44,10.37349,FALSE
703,10.30895,4400100,9,40,44,10.30895,FALSE
704,9.21034,4400100,12,40,44,9.21034,FALSE
705,11.37366,4400100,18,40,44,11.37366,TRUE
706,10.79958,4400100,16,48,44,10.79958,TRUE
707,9.305651,4400100,9,40,44,9.305651,FALSE
708,9.332558,4400100,13,8,44,9.332558,TRUE
709,11.03489,4400100,18,60,44,11.03489,TRUE
710,9.998797,4400100,12,50,44,9.998797,FALSE
711,9.546813,4400100,10,40,44,9.546813,FALSE
712,10.37349,4400100,10,40,44,10.37349,FALSE
713,12.04355,4400100,18,60,44,12.04355,TRUE
714,10.08581,4400100,2.5,40,44,10.08581,FALSE
715,11.0021,4400100,16,38,44,11.0021,TRUE
716,10.40426,4400100,16,40,44,10.40426,TRUE
717,9.21034,4400100,12,40,44,9.21034,FALSE
718,9.472705,4400100,12,40,44,9.472705,FALSE
719,10.08581,4400100,7.5,40,44,10.08581,FALSE
720,11.51293,4400100,16,60,44,11.51293,TRUE
721,12.59134,4400100,16,50,44,12.59134,TRUE
722,9.21034,4400100,0,60,44,9.21034,FALSE
723,10.58406,4400100,12,42,44,10.58406,FALSE
724,9.574984,4400100,2.5,40,44,9.574984,FALSE
725,8.594154,4400100,16,30,44,8.594154,TRUE
726,10.57132,4400100,5.5,40,44,10.57132,FALSE
727,8.517193,4400100,13,40,44,8.517193,TRUE
728,8.318742,4400100,13,40,44,8.318742,TRUE
729,9.998797,4400100,12,40,44,9.998797,FALSE
730,11.0021,4400100,18,40,44,11.0021,TRUE
731,10.55059,4400100,0,40,44,10.55059,FALSE
732,9.035987,4400100,7.5,40,44,9.035987,FALSE
733,10.10234,4400100,16,42,44,10.10234,TRUE
734,9.971147,4400100,11,50,44,9.971147,FALSE
735,10.40426,4400100,14,65,44,10.40426,TRUE
736,10.23996,4400100,14,60,44,10.23996,TRUE
737,10.81978,4400100,12,45,44,10.81978,FALSE
738,10.49127,4400100,12,45,44,10.49127,FALSE
739,9.903487,4400100,10,50,44,9.903487,FALSE
740,10.91509,4400100,16,50,44,10.91509,TRUE
741,10.59663,4400100,14,85,44,10.59663,TRUE
742,10.51867,4400100,13,40,44,10.51867,TRUE
743,8.318742,4400100,14,12,44,8.318742,TRUE
744,9.400961,4400100,18,50,44,9.400961,TRUE
745,10.43412,4400100,11,50,44,10.43412,FALSE
746,5.598422,4400100,0,40,44,5.598422,FALSE
747,9.305651,4400100,16,40,44,9.305651,TRUE
748,7.824046,4400100,13,10,44,7.824046,TRUE
749,8.131531,4400100,16,99,44,8.131531,TRUE
750,8.411833,4400100,13,20,44,8.411833,TRUE
751,10.4631,4400100,11,40,44,10.4631,FALSE
752,8.909235,4400100,13,40,44,8.909235,TRUE
753,10.91509,4400100,18,40,44,10.91509,TRUE
754,10.59913,4400100,16,50,44,10.59913,TRUE
755,10.37349,4400100,16,40,44,10.37349,TRUE
756,9.852194,4400100,13,40,44,9.852194,TRUE
757,10.37349,4400100,13,55,44,10.37349,TRUE
758,9.867861,4400100,13,32,44,9.867861,TRUE
759,10.20359,4400100,12,45,44,10.20359,FALSE
760,8.699514,4400100,13,40,44,8.699514,TRUE
761,9.047821,4400100,16,40,44,9.047821,TRUE
762,5.703783,4400100,12,40,44,5.703783,FALSE
763,9.615806,4400100,12,40,44,9.615806,FALSE
764,9.752665,4400100,7.5,25,44,9.752665,FALSE
765,11.0021,4400100,12,70,44,11.0021,FALSE
766,10.04325,4400100,16,55,44,10.04325,TRUE
767,9.803667,4400100,12,40,44,9.803667,FALSE
768,6.907755,4400100,12,25,44,6.907755,FALSE
769,10.04325,4400100,12,32,44,10.04325,FALSE
770,9.775654,4400100,12,40,44,9.775654,FALSE
771,9.903487,4400100,13,40,44,9.903487,TRUE
772,6.476973,4400100,13,35,44,6.476973,TRUE
773,9.615806,4400100,0,40,44,9.615806,FALSE
774,10.4631,4400100,10,40,44,10.4631,FALSE
775,10.66896,4400100,13,40,44,10.66896,TRUE
776,10.59663,4400100,12,40,44,10.59663,FALSE
777,10.49127,4400100,16,30,44,10.49127,TRUE
778,9.903487,4400100,12,45,44,9.903487,FALSE
779,10.12663,4400100,12,45,44,10.12663,FALSE
780,9.655026,4400100,16,40,44,9.655026,TRUE
781,10.38591,4400100,12,40,44,10.38591,FALSE
782,11.35041,4400100,13,40,44,11.35041,TRUE
783,7.438384,4400100,13,20,44,7.438384,TRUE
784,10.04325,4400100,12,40,44,10.04325,FALSE
785,10.19988,4400100,16,65,44,10.19988,TRUE
786,8.006368,4400100,13,40,44,8.006368,TRUE
787,9.392662,4400100,12,45,44,9.392662,FALSE
788,9.903487,4400100,12,40,44,9.903487,FALSE
789,10.71442,4400100,13,55,44,10.71442,TRUE
790,10.30895,4400100,16,40,44,10.30895,TRUE
791,10.54797,4400100,11,40,44,10.54797,FALSE
792,9.510445,4400100,18,25,44,9.510445,TRUE
793,10.7579,4400100,18,80,44,10.7579,TRUE
794,10.30895,4400100,18,40,44,10.30895,TRUE
795,10.23996,4400100,13,48,44,10.23996,TRUE
796,10.04325,4400100,14,32,44,10.04325,TRUE
797,10.59663,4400100,12,40,44,10.59663,FALSE
798,8.517193,4400100,16,20,44,8.517193,TRUE
799,9.21034,4400100,12,30,44,9.21034,FALSE
800,7.696213,4400100,12,40,44,7.696213,FALSE
801,10.30895,4400100,16,35,44,10.30895,TRUE
802,10.4631,4400100,14,40,44,10.4631,TRUE
803,6.633318,4400100,12,10,44,6.633318,FALSE
804,10.59663,4400100,10,80,44,10.59663,FALSE
805,9.487972,4400100,5.5,40,44,9.487972,FALSE
806,8.987197,4400100,12,50,44,8.987197,FALSE
807,10.15035,4400100,12,57,44,10.15035,FALSE
808,9.952278,4400100,12,40,44,9.952278,FALSE
809,10.71442,4400100,12,40,44,10.71442,FALSE
810,9.903487,4400100,13,40,44,9.903487,TRUE
811,10.71442,4400100,16,60,44,10.71442,TRUE
812,9.798127,4400100,12,56,44,9.798127,FALSE
813,10.4631,4400100,16,40,44,10.4631,TRUE
814,8.517193,4400100,13,40,44,8.517193,TRUE
815,10.54534,4400100,18,48,44,10.54534,TRUE
816,10.08581,4400100,12,40,44,10.08581,FALSE
817,9.667766,4400100,12,20,44,9.667766,FALSE
818,8.974618,4400100,7.5,35,44,8.974618,FALSE
819,10.59663,4400100,12,40,44,10.59663,FALSE
820,9.937889,4400100,16,37,44,9.937889,TRUE
821,8.699514,4400100,16,30,44,8.699514,TRUE
822,9.296518,4400100,12,36,44,9.296518,FALSE
823,10.30895,4400100,13,40,44,10.30895,TRUE
824,10.66896,4400100,18,45,44,10.66896,TRUE
825,8.517193,4400100,14,60,44,8.517193,TRUE
826,10.4631,4400100,14,40,44,10.4631,TRUE
827,10.12663,4400100,13,40,44,10.12663,TRUE
828,11.22524,4400100,16,52,44,11.22524,TRUE
829,10.49127,4400100,13,40,44,10.49127,TRUE
830,9.011889,4400100,16,6,44,9.011889,TRUE
831,12.59134,4400100,18,80,44,12.59134,TRUE
832,8.160519,4400100,13,40,44,8.160519,TRUE
833,6.907755,4400100,12,18,44,6.907755,FALSE
834,9.903487,4400100,12,40,44,9.903487,FALSE
835,8.699514,4400100,13,40,44,8.699514,TRUE
836,10.23996,4400100,14,56,44,10.23996,TRUE
837,9.615806,4400100,16,38,44,9.615806,TRUE
838,10.66663,4400100,14,50,44,10.66663,TRUE
839,11.15625,4400100,11,45,44,11.15625,FALSE
840,10.40426,4400100,12,40,44,10.40426,FALSE
841,9.852194,4400100,13,40,44,9.852194,TRUE
842,10.12663,4400100,12,40,44,10.12663,FALSE
843,10.04325,4400100,13,40,44,10.04325,TRUE
844,9.998797,4400100,13,40,44,9.998797,TRUE
845,11.11245,4400100,18,50,44,11.11245,TRUE
846,8.699514,4400100,12,37,44,8.699514,FALSE
847,10.04325,4400100,10,40,44,10.04325,FALSE
848,7.090077,4400100,16,50,44,7.090077,TRUE
849,6.84588,4400100,16,50,44,6.84588,TRUE
850,10.30895,4400100,12,40,44,10.30895,FALSE
851,9.472705,4400100,9,40,44,9.472705,FALSE
852,12.59134,4400100,18,40,44,12.59134,TRUE
853,10.20359,4400100,16,40,44,10.20359,TRUE
854,10.02571,4400100,10,50,44,10.02571,FALSE
855,10.30895,4400100,16,45,44,10.30895,TRUE
856,10.10643,4400100,13,45,44,10.10643,TRUE
857,9.729135,4400100,12,42,44,9.729135,FALSE
858,10.30895,4400100,14,40,44,10.30895,TRUE
859,10.12663,4400100,12,40,44,10.12663,FALSE
860,10.57643,4400100,18,60,44,10.57643,TRUE
861,9.510445,4400100,18,40,44,9.510445,TRUE
862,8.699514,4400100,13,10,44,8.699514,TRUE
863,10.71442,4400100,10,40,44,10.71442,FALSE
864,9.903487,4400100,13,50,44,9.903487,TRUE
865,10.12663,4400100,12,60,44,10.12663,FALSE
866,11.15625,4400100,16,40,44,11.15625,TRUE
867,10.04325,4400100,16,40,44,10.04325,TRUE
868,9.375854,4400100,2.5,40,44,9.375854,FALSE
869,8.34284,4400100,0,40,44,8.34284,FALSE
870,9.50301,4400100,5.5,40,44,9.50301,FALSE
871,11.0021,4400100,16,40,44,11.0021,TRUE
872,9.392662,4400100,18,46,44,9.392662,TRUE
873,9.546813,4400100,16,14,44,9.546813,TRUE
874,10.59663,4400100,16,40,44,10.59663,TRUE
875,9.305651,4400100,12,40,44,9.305651,FALSE
876,8.987197,4400100,11,40,44,8.987197,FALSE
877,9.305651,4400100,9,40,44,9.305651,FALSE
878,9.071078,4400100,9,44,44,9.071078,FALSE
879,10.12663,4400100,14,40,44,10.12663,TRUE
880,9.472705,4400100,16,40,44,9.472705,TRUE
881,9.159047,4400100,14,35,44,9.159047,TRUE
882,7.313221,4400100,16,40,44,7.313221,TRUE
883,10.39513,4400100,12,40,44,10.39513,FALSE
884,9.392662,4400100,5.5,40,44,9.392662,FALSE
885,9.836279,4400100,5.5,40,44,9.836279,FALSE
886,9.903487,4400100,5.5,40,44,9.903487,FALSE
887,9.903487,4400100,14,40,44,9.903487,TRUE
888,9.21034,4400100,11,40,44,9.21034,FALSE
889,9.798127,4400100,16,40,44,9.798127,TRUE
890,9.510445,4400100,7.5,40,44,9.510445,FALSE
891,10.38282,4400100,18,48,44,10.38282,TRUE
892,10.24708,4400100,16,38,44,10.24708,TRUE
893,9.642123,4400100,11,40,44,9.642123,FALSE
894,10.78104,4400100,16,35,44,10.78104,TRUE
895,10.77896,4400100,18,40,44,10.77896,TRUE
896,10.57132,4400100,18,40,44,10.57132,TRUE
897,9.680344,4400100,0,30,44,9.680344,FALSE
898,10.12663,4400100,12,40,44,10.12663,FALSE
899,9.680344,4400100,10,35,44,9.680344,FALSE
900,12.59134,4400100,16,40,44,12.59134,TRUE
901,9.680344,4400100,12,32,44,9.680344,FALSE
902,9.78132,4400100,16,40,44,9.78132,TRUE
903,11.15625,4400100,18,50,44,11.15625,TRUE
904,9.836279,4400100,10,40,44,9.836279,FALSE
905,9.798127,4400100,12,40,44,9.798127,FALSE
906,9.717158,4400100,13,40,44,9.717158,TRUE
907,9.615806,4400100,16,40,44,9.615806,TRUE
908,7.438384,4400100,11,40,44,7.438384,FALSE
909,6.887553,4400100,10,50,44,6.887553,FALSE
910,8.779557,4400100,13,20,44,8.779557,TRUE
911,9.392662,4400100,12,40,44,9.392662,FALSE
912,9.21034,4400100,18,40,44,9.21034,TRUE
913,7.783224,4400100,12,70,44,7.783224,FALSE
914,9.952278,4400100,12,40,44,9.952278,FALSE
915,9.011889,4400100,16,8,44,9.011889,TRUE
916,10.27505,4400100,9,52,44,10.27505,FALSE
917,9.546813,4400100,16,50,44,9.546813,TRUE
918,10.68281,4400100,18,50,44,10.68281,TRUE
919,9.392662,4400100,12,40,44,9.392662,FALSE
920,10.81978,4400100,16,37,44,10.81978,TRUE
921,9.472705,4400100,9,40,44,9.472705,FALSE
922,11.0021,4400100,14,85,44,11.0021,TRUE
923,9.937889,4400100,7.5,40,44,9.937889,FALSE
924,9.852194,4400100,13,40,44,9.852194,TRUE
925,10.66896,4400100,12,40,44,10.66896,FALSE
926,9.059518,4400100,13,20,44,9.059518,TRUE
927,10.27505,4400100,16,40,44,10.27505,TRUE
928,8.294049,4400100,13,35,44,8.294049,TRUE
929,10.12663,4400100,18,37,44,10.12663,TRUE
930,9.392662,4400100,18,32,44,9.392662,TRUE
931,10.08581,4400100,12,40,44,10.08581,FALSE
932,10.59663,4400100,13,44,44,10.59663,TRUE
933,10.859,4400100,16,40,44,10.859,TRUE
934,11.40757,4400100,12,80,44,11.40757,FALSE
935,9.740969,4400100,12,40,44,9.740969,FALSE
936,9.546813,4400100,10,40,44,9.546813,FALSE
937,9.903487,4400100,5.5,45,44,9.903487,FALSE
938,9.20029,4400100,14,40,44,9.20029,TRUE
939,9.546813,4400100,12,40,44,9.546813,FALSE
940,10.12663,4400100,16,45,44,10.12663,TRUE
941,10.30895,4400100,16,40,44,10.30895,TRUE
942,9.615806,4400100,18,60,44,9.615806,TRUE
943,9.903487,4400100,12,45,44,9.903487,FALSE
944,7.003066,4400100,10,3,44,7.003066,FALSE
945,10.30895,4400100,13,40,44,10.30895,TRUE
946,9.472705,4400100,14,35,44,9.472705,TRUE
947,9.230143,4400100,14,35,44,9.230143,TRUE
948,10.02127,4400100,13,50,44,10.02127,TRUE
949,9.249561,4400100,16,40,44,9.249561,TRUE
950,9.21034,4400100,16,60,44,9.21034,TRUE
951,10.30895,4400100,12,40,44,10.30895,FALSE
952,9.21034,4400100,12,40,44,9.21034,FALSE
953,10.47164,4400100,12,48,44,10.47164,FALSE
954,7.600903,4400100,13,40,44,7.600903,TRUE
955,10.52943,4400100,18,40,44,10.52943,TRUE
956,10.08581,4400100,12,50,44,10.08581,FALSE
957,10.63826,4400100,7.5,60,44,10.63826,FALSE
958,10.4631,4400100,16,40,44,10.4631,TRUE
959,10.12663,4400100,16,30,44,10.12663,TRUE
960,10.91509,4400100,16,45,44,10.91509,TRUE
961,9.472705,4400100,0,40,44,9.472705,FALSE
962,9.686575,4400100,7.5,40,44,9.686575,FALSE
963,9.472705,4400100,10,40,44,9.472705,FALSE
964,9.998797,4400100,13,50,44,9.998797,TRUE
965,9.305651,4400100,14,70,44,9.305651,TRUE
966,9.10498,4400100,14,30,44,9.10498,TRUE
967,11.28978,4400100,13,70,44,11.28978,TRUE
968,10.08581,4400100,18,30,44,10.08581,TRUE
969,7.600903,4400100,13,40,44,7.600903,TRUE
970,9.047821,4400100,13,30,44,9.047821,TRUE
971,10.71442,4400100,12,45,44,10.71442,FALSE
972,10.23996,4400100,12,40,44,10.23996,FALSE
973,9.3147,4400100,16,40,44,9.3147,TRUE
974,9.392662,4400100,16,42,44,9.392662,TRUE
975,11.8494,4400100,16,40,44,11.8494,TRUE
976,10.23996,4400100,12,48,44,10.23996,FALSE
977,10.30895,4400100,12,40,44,10.30895,FALSE
978,11.0021,4400100,14,40,44,11.0021,TRUE
979,10.71442,4400100,14,60,44,10.71442,TRUE
980,11.03489,4400100,13,56,44,11.03489,TRUE
981,9.903487,4400100,10,40,44,9.903487,FALSE
982,10.4545,4400100,14,40,44,10.4545,TRUE
983,8.630522,4400100,13,20,44,8.630522,TRUE
984,9.341369,4400100,2.5,40,44,9.341369,FALSE
985,8.476371,4400100,5.5,40,44,8.476371,FALSE
986,8.999619,4400100,5.5,40,44,8.999619,FALSE
987,8.89563,4400100,2.5,40,44,8.89563,FALSE
988,9.615806,4400100,18,40,44,9.615806,TRUE
989,8.630522,4400100,16,20,44,8.630522,TRUE
990,9.852194,4400100,10,40,44,9.852194,FALSE
991,10.43412,4400100,16,60,44,10.43412,TRUE
992,11.65269,4400100,18,60,44,11.65269,TRUE
993,9.392662,4400100,13,50,44,9.392662,TRUE
994,8.987197,4400100,13,40,44,8.987197,TRUE
995,7.003066,4400100,13,35,44,7.003066,TRUE
996,8.987197,4400100,13,70,44,8.987197,TRUE
